==========================================
=== MECCANO BASELINE (30ep) ===
==========================================
=== TRAINING ===
python traineval.py --ek_version=meccano --epochs=30 --batch_size=32 --num_classes=61 --seq_len_obs=10 --seq_len_unobs=3 --learnable_weight=True
training dataset size: 4679
evaluation dataset size: 2584
Epoch:0 (1/147) Data: 1.273503s | Batch: 1.895s | future_traj_r_loss: 0.368 | future_traj_l_loss: 0.210 | rec_r_loss: 1.001| rec_l_loss: 1.005| total_loss: 2.622 | future_valid_r: 29.0 | future_valid_l: 31.0 | obj_loss: 0.505 
Epoch:26 (28/147) Data: 0.000802s | Batch: 0.145s | future_traj_r_loss: 0.040 | future_traj_l_loss: 0.050 | rec_r_loss: 0.032| rec_l_loss: 0.032| total_loss: 0.187 | future_valid_r: 32.0 | future_valid_l: 32.0 | obj_loss: 0.019 
Epoch:26 (29/147) Data: 0.000792s | Batch: 0.144s | future_traj_r_loss: 0.030 | future_traj_l_loss: 0.038 | rec_r_loss: 0.031| rec_l_loss: 0.031| total_loss: 0.135 | future_valid_r: 29.0 | future_valid_l: 32.0 | obj_loss: 0.019 
Epoch:26 (30/147) Data: 0.000794s | Batch: 0.143s | future_traj_r_loss: 0.055 | future_traj_l_loss: 0.038 | rec_r_loss: 0.031| rec_l_loss: 0.031| total_loss: 0.185 | future_valid_r: 31.0 | future_valid_l: 31.0 | obj_loss: 0.018 
Epoch:26 (31/147) Data: 0.000788s | Batch: 0.142s | future_traj_r_loss: 0.040 | future_traj_l_loss: 0.041 | rec_r_loss: 0.031| rec_l_loss: 0.031| total_loss: 0.155 | future_valid_r: 30.0 | future_valid_l: 31.0 | obj_loss: 0.021 
Epoch:26 (32/147) Data: 0.000806s | Batch: 0.142s | future_traj_r_loss: 0.053 | future_traj_l_loss: 0.038 | rec_r_loss: 0.032| rec_l_loss: 0.031| total_loss: 0.175 | future_valid_r: 31.0 | future_valid_l: 31.0 | obj_loss: 0.021 
Epoch:26 (33/147) Data: 0.000819s | Batch: 0.141s | future_traj_r_loss: 0.036 | future_traj_l_loss: 0.071 | rec_r_loss: 0.032| rec_l_loss: 0.032| total_loss: 0.208 | future_valid_r: 29.0 | future_valid_l: 29.0 | obj_loss: 0.029 
Epoch:26 (34/147) Data: 0.000775s | Batch: 0.140s | future_traj_r_loss: 0.031 | future_traj_l_loss: 0.038 | rec_r_loss: 0.032| rec_l_loss: 0.032| total_loss: 0.155 | future_valid_r: 30.0 | future_valid_l: 31.0 | obj_loss: 0.019 
Epoch:26 (35/147) Data: 0.000821s | Batch: 0.140s | future_traj_r_loss: 0.042 | future_traj_l_loss: 0.044 | rec_r_loss: 0.033| rec_l_loss: 0.032| total_loss: 0.165 | future_valid_r: 30.0 | future_valid_l: 32.0 | obj_loss: 0.019 
Epoch:26 (36/147) Data: 0.000842s | Batch: 0.139s | future_traj_r_loss: 0.040 | future_traj_l_loss: 0.051 | rec_r_loss: 0.031| rec_l_loss: 0.032| total_loss: 0.162 | future_valid_r: 30.0 | future_valid_l: 30.0 | obj_loss: 0.025 
Epoch:26 (37/147) Data: 0.000791s | Batch: 0.138s | future_traj_r_loss: 0.062 | future_traj_l_loss: 0.052 | rec_r_loss: 0.032| rec_l_loss: 0.033| total_loss: 0.206 | future_valid_r: 30.0 | future_valid_l: 29.0 | obj_loss: 0.023 
Epoch:26 (38/147) Data: 0.000810s | Batch: 0.138s | future_traj_r_loss: 0.031 | future_traj_l_loss: 0.036 | rec_r_loss: 0.032| rec_l_loss: 0.031| total_loss: 0.155 | future_valid_r: 32.0 | future_valid_l: 31.0 | obj_loss: 0.018 
Epoch:26 (39/147) Data: 0.000776s | Batch: 0.137s | future_traj_r_loss: 0.089 | future_traj_l_loss: 0.024 | rec_r_loss: 0.032| rec_l_loss: 0.031| total_loss: 0.196 | future_valid_r: 30.0 | future_valid_l: 29.0 | obj_loss: 0.019 
Epoch:26 (40/147) Data: 0.000783s | Batch: 0.137s | future_traj_r_loss: 0.059 | future_traj_l_loss: 0.050 | rec_r_loss: 0.033| rec_l_loss: 0.032| total_loss: 0.218 | future_valid_r: 30.0 | future_valid_l: 32.0 | obj_loss: 0.013 
Epoch:26 (41/147) Data: 0.000773s | Batch: 0.136s | future_traj_r_loss: 0.029 | future_traj_l_loss: 0.042 | rec_r_loss: 0.032| rec_l_loss: 0.032| total_loss: 0.163 | future_valid_r: 32.0 | future_valid_l: 32.0 | obj_loss: 0.020 
Epoch:26 (42/147) Data: 0.000791s | Batch: 0.136s | future_traj_r_loss: 0.051 | future_traj_l_loss: 0.041 | rec_r_loss: 0.033| rec_l_loss: 0.031| total_loss: 0.171 | future_valid_r: 31.0 | future_valid_l: 30.0 | obj_loss: 0.020 
Epoch:26 (43/147) Data: 0.000809s | Batch: 0.136s | future_traj_r_loss: 0.046 | future_traj_l_loss: 0.043 | rec_r_loss: 0.032| rec_l_loss: 0.032| total_loss: 0.176 | future_valid_r: 30.0 | future_valid_l: 31.0 | obj_loss: 0.021 
Epoch:26 (44/147) Data: 0.000840s | Batch: 0.135s | future_traj_r_loss: 0.039 | future_traj_l_loss: 0.052 | rec_r_loss: 0.033| rec_l_loss: 0.032| total_loss: 0.152 | future_valid_r: 31.0 | future_valid_l: 32.0 | obj_loss: 0.024 
Epoch:26 (45/147) Data: 0.000820s | Batch: 0.135s | future_traj_r_loss: 0.051 | future_traj_l_loss: 0.046 | rec_r_loss: 0.032| rec_l_loss: 0.032| total_loss: 0.173 | future_valid_r: 28.0 | future_valid_l: 30.0 | obj_loss: 0.018 
Epoch:26 (46/147) Data: 0.000808s | Batch: 0.134s | future_traj_r_loss: 0.031 | future_traj_l_loss: 0.050 | rec_r_loss: 0.032| rec_l_loss: 0.032| total_loss: 0.158 | future_valid_r: 29.0 | future_valid_l: 30.0 | obj_loss: 0.021 
Epoch:26 (47/147) Data: 0.000768s | Batch: 0.134s | future_traj_r_loss: 0.060 | future_traj_l_loss: 0.042 | rec_r_loss: 0.034| rec_l_loss: 0.032| total_loss: 0.194 | future_valid_r: 32.0 | future_valid_l: 28.0 | obj_loss: 0.021 
Epoch:26 (48/147) Data: 0.000788s | Batch: 0.134s | future_traj_r_loss: 0.038 | future_traj_l_loss: 0.040 | rec_r_loss: 0.033| rec_l_loss: 0.032| total_loss: 0.164 | future_valid_r: 32.0 | future_valid_l: 30.0 | obj_loss: 0.015 
Epoch:26 (49/147) Data: 0.001074s | Batch: 0.133s | future_traj_r_loss: 0.043 | future_traj_l_loss: 0.047 | rec_r_loss: 0.032| rec_l_loss: 0.031| total_loss: 0.184 | future_valid_r: 30.0 | future_valid_l: 31.0 | obj_loss: 0.020 
Epoch:26 (50/147) Data: 0.000806s | Batch: 0.133s | future_traj_r_loss: 0.038 | future_traj_l_loss: 0.023 | rec_r_loss: 0.031| rec_l_loss: 0.030| total_loss: 0.139 | future_valid_r: 31.0 | future_valid_l: 32.0 | obj_loss: 0.015 
Epoch:26 (51/147) Data: 0.000798s | Batch: 0.133s | future_traj_r_loss: 0.038 | future_traj_l_loss: 0.034 | rec_r_loss: 0.032| rec_l_loss: 0.031| total_loss: 0.157 | future_valid_r: 30.0 | future_valid_l: 30.0 | obj_loss: 0.028 
Epoch:26 (52/147) Data: 0.000784s | Batch: 0.133s | future_traj_r_loss: 0.036 | future_traj_l_loss: 0.025 | rec_r_loss: 0.030| rec_l_loss: 0.031| total_loss: 0.131 | future_valid_r: 29.0 | future_valid_l: 32.0 | obj_loss: 0.018 
Epoch:26 (53/147) Data: 0.000781s | Batch: 0.132s | future_traj_r_loss: 0.050 | future_traj_l_loss: 0.043 | rec_r_loss: 0.031| rec_l_loss: 0.032| total_loss: 0.174 | future_valid_r: 29.0 | future_valid_l: 30.0 | obj_loss: 0.020 
Epoch:26 (54/147) Data: 0.000778s | Batch: 0.132s | future_traj_r_loss: 0.084 | future_traj_l_loss: 0.067 | rec_r_loss: 0.032| rec_l_loss: 0.031| total_loss: 0.240 | future_valid_r: 31.0 | future_valid_l: 29.0 | obj_loss: 0.021 
Epoch:26 (55/147) Data: 0.000805s | Batch: 0.132s | future_traj_r_loss: 0.030 | future_traj_l_loss: 0.035 | rec_r_loss: 0.031| rec_l_loss: 0.031| total_loss: 0.142 | future_valid_r: 27.0 | future_valid_l: 31.0 | obj_loss: 0.018 
Epoch:26 (56/147) Data: 0.000825s | Batch: 0.132s | future_traj_r_loss: 0.044 | future_traj_l_loss: 0.019 | rec_r_loss: 0.031| rec_l_loss: 0.031| total_loss: 0.142 | future_valid_r: 31.0 | future_valid_l: 32.0 | obj_loss: 0.020 
Epoch:26 (57/147) Data: 0.000914s | Batch: 0.131s | future_traj_r_loss: 0.037 | future_traj_l_loss: 0.045 | rec_r_loss: 0.031| rec_l_loss: 0.031| total_loss: 0.158 | future_valid_r: 28.0 | future_valid_l: 31.0 | obj_loss: 0.021 
Epoch:26 (58/147) Data: 0.000780s | Batch: 0.131s | future_traj_r_loss: 0.041 | future_traj_l_loss: 0.048 | rec_r_loss: 0.032| rec_l_loss: 0.032| total_loss: 0.150 | future_valid_r: 29.0 | future_valid_l: 28.0 | obj_loss: 0.026 
Epoch:26 (59/147) Data: 0.000798s | Batch: 0.131s | future_traj_r_loss: 0.035 | future_traj_l_loss: 0.032 | rec_r_loss: 0.032| rec_l_loss: 0.031| total_loss: 0.130 | future_valid_r: 30.0 | future_valid_l: 29.0 | obj_loss: 0.023 
Epoch:26 (60/147) Data: 0.000816s | Batch: 0.131s | future_traj_r_loss: 0.066 | future_traj_l_loss: 0.032 | rec_r_loss: 0.032| rec_l_loss: 0.032| total_loss: 0.192 | future_valid_r: 32.0 | future_valid_l: 31.0 | obj_loss: 0.021 
Epoch:26 (61/147) Data: 0.000796s | Batch: 0.131s | future_traj_r_loss: 0.035 | future_traj_l_loss: 0.041 | rec_r_loss: 0.030| rec_l_loss: 0.030| total_loss: 0.171 | future_valid_r: 31.0 | future_valid_l: 32.0 | obj_loss: 0.017 
Epoch:26 (62/147) Data: 0.001485s | Batch: 0.130s | future_traj_r_loss: 0.045 | future_traj_l_loss: 0.032 | rec_r_loss: 0.031| rec_l_loss: 0.031| total_loss: 0.171 | future_valid_r: 32.0 | future_valid_l: 32.0 | obj_loss: 0.015 
Epoch:26 (63/147) Data: 0.000786s | Batch: 0.130s | future_traj_r_loss: 0.034 | future_traj_l_loss: 0.030 | rec_r_loss: 0.031| rec_l_loss: 0.031| total_loss: 0.139 | future_valid_r: 31.0 | future_valid_l: 31.0 | obj_loss: 0.016 
Epoch:26 (64/147) Data: 0.000792s | Batch: 0.130s | future_traj_r_loss: 0.037 | future_traj_l_loss: 0.030 | rec_r_loss: 0.032| rec_l_loss: 0.031| total_loss: 0.155 | future_valid_r: 31.0 | future_valid_l: 31.0 | obj_loss: 0.013 
Epoch:26 (65/147) Data: 0.000838s | Batch: 0.130s | future_traj_r_loss: 0.032 | future_traj_l_loss: 0.038 | rec_r_loss: 0.031| rec_l_loss: 0.032| total_loss: 0.141 | future_valid_r: 32.0 | future_valid_l: 31.0 | obj_loss: 0.014 
Epoch:26 (66/147) Data: 0.000800s | Batch: 0.130s | future_traj_r_loss: 0.042 | future_traj_l_loss: 0.040 | rec_r_loss: 0.031| rec_l_loss: 0.031| total_loss: 0.159 | future_valid_r: 32.0 | future_valid_l: 31.0 | obj_loss: 0.024 
Epoch:26 (67/147) Data: 0.000805s | Batch: 0.129s | future_traj_r_loss: 0.036 | future_traj_l_loss: 0.025 | rec_r_loss: 0.031| rec_l_loss: 0.031| total_loss: 0.146 | future_valid_r: 31.0 | future_valid_l: 32.0 | obj_loss: 0.016 
Epoch:26 (68/147) Data: 0.000752s | Batch: 0.129s | future_traj_r_loss: 0.048 | future_traj_l_loss: 0.048 | rec_r_loss: 0.032| rec_l_loss: 0.032| total_loss: 0.160 | future_valid_r: 29.0 | future_valid_l: 30.0 | obj_loss: 0.021 
Epoch:26 (69/147) Data: 0.000770s | Batch: 0.129s | future_traj_r_loss: 0.058 | future_traj_l_loss: 0.038 | rec_r_loss: 0.031| rec_l_loss: 0.031| total_loss: 0.171 | future_valid_r: 29.0 | future_valid_l: 31.0 | obj_loss: 0.020 
Epoch:26 (70/147) Data: 0.000798s | Batch: 0.129s | future_traj_r_loss: 0.042 | future_traj_l_loss: 0.042 | rec_r_loss: 0.031| rec_l_loss: 0.031| total_loss: 0.170 | future_valid_r: 31.0 | future_valid_l: 32.0 | obj_loss: 0.011 
Epoch:26 (71/147) Data: 0.000769s | Batch: 0.129s | future_traj_r_loss: 0.038 | future_traj_l_loss: 0.055 | rec_r_loss: 0.033| rec_l_loss: 0.033| total_loss: 0.164 | future_valid_r: 30.0 | future_valid_l: 30.0 | obj_loss: 0.020 
Epoch:26 (72/147) Data: 0.000818s | Batch: 0.129s | future_traj_r_loss: 0.029 | future_traj_l_loss: 0.026 | rec_r_loss: 0.032| rec_l_loss: 0.032| total_loss: 0.148 | future_valid_r: 31.0 | future_valid_l: 31.0 | obj_loss: 0.022 
Epoch:26 (73/147) Data: 0.000798s | Batch: 0.129s | future_traj_r_loss: 0.043 | future_traj_l_loss: 0.037 | rec_r_loss: 0.033| rec_l_loss: 0.032| total_loss: 0.167 | future_valid_r: 29.0 | future_valid_l: 32.0 | obj_loss: 0.021 
Epoch:26 (74/147) Data: 0.000785s | Batch: 0.128s | future_traj_r_loss: 0.046 | future_traj_l_loss: 0.059 | rec_r_loss: 0.032| rec_l_loss: 0.032| total_loss: 0.196 | future_valid_r: 30.0 | future_valid_l: 31.0 | obj_loss: 0.019 
Epoch:26 (75/147) Data: 0.000811s | Batch: 0.128s | future_traj_r_loss: 0.046 | future_traj_l_loss: 0.048 | rec_r_loss: 0.032| rec_l_loss: 0.031| total_loss: 0.164 | future_valid_r: 27.0 | future_valid_l: 31.0 | obj_loss: 0.029 
Epoch:26 (76/147) Data: 0.000825s | Batch: 0.128s | future_traj_r_loss: 0.055 | future_traj_l_loss: 0.039 | rec_r_loss: 0.032| rec_l_loss: 0.032| total_loss: 0.167 | future_valid_r: 32.0 | future_valid_l: 29.0 | obj_loss: 0.013 
Epoch:26 (77/147) Data: 0.000841s | Batch: 0.128s | future_traj_r_loss: 0.033 | future_traj_l_loss: 0.039 | rec_r_loss: 0.031| rec_l_loss: 0.031| total_loss: 0.150 | future_valid_r: 29.0 | future_valid_l: 30.0 | obj_loss: 0.018 
Epoch:26 (78/147) Data: 0.000771s | Batch: 0.128s | future_traj_r_loss: 0.052 | future_traj_l_loss: 0.062 | rec_r_loss: 0.031| rec_l_loss: 0.032| total_loss: 0.185 | future_valid_r: 30.0 | future_valid_l: 31.0 | obj_loss: 0.019 
Epoch:26 (79/147) Data: 0.000795s | Batch: 0.128s | future_traj_r_loss: 0.043 | future_traj_l_loss: 0.044 | rec_r_loss: 0.032| rec_l_loss: 0.031| total_loss: 0.161 | future_valid_r: 31.0 | future_valid_l: 31.0 | obj_loss: 0.017 
Epoch:26 (80/147) Data: 0.000795s | Batch: 0.128s | future_traj_r_loss: 0.045 | future_traj_l_loss: 0.034 | rec_r_loss: 0.031| rec_l_loss: 0.031| total_loss: 0.147 | future_valid_r: 31.0 | future_valid_l: 30.0 | obj_loss: 0.020 
Epoch:26 (81/147) Data: 0.000784s | Batch: 0.128s | future_traj_r_loss: 0.028 | future_traj_l_loss: 0.045 | rec_r_loss: 0.031| rec_l_loss: 0.031| total_loss: 0.165 | future_valid_r: 31.0 | future_valid_l: 32.0 | obj_loss: 0.020 
Epoch:26 (82/147) Data: 0.000830s | Batch: 0.127s | future_traj_r_loss: 0.043 | future_traj_l_loss: 0.027 | rec_r_loss: 0.032| rec_l_loss: 0.031| total_loss: 0.147 | future_valid_r: 31.0 | future_valid_l: 28.0 | obj_loss: 0.018 
Epoch:26 (83/147) Data: 0.000796s | Batch: 0.127s | future_traj_r_loss: 0.032 | future_traj_l_loss: 0.031 | rec_r_loss: 0.031| rec_l_loss: 0.031| total_loss: 0.137 | future_valid_r: 31.0 | future_valid_l: 32.0 | obj_loss: 0.022 
Epoch:26 (84/147) Data: 0.000761s | Batch: 0.127s | future_traj_r_loss: 0.033 | future_traj_l_loss: 0.036 | rec_r_loss: 0.032| rec_l_loss: 0.031| total_loss: 0.149 | future_valid_r: 29.0 | future_valid_l: 32.0 | obj_loss: 0.016 
Epoch:26 (85/147) Data: 0.000800s | Batch: 0.127s | future_traj_r_loss: 0.051 | future_traj_l_loss: 0.062 | rec_r_loss: 0.033| rec_l_loss: 0.033| total_loss: 0.228 | future_valid_r: 32.0 | future_valid_l: 31.0 | obj_loss: 0.023 
Epoch:26 (86/147) Data: 0.000810s | Batch: 0.127s | future_traj_r_loss: 0.032 | future_traj_l_loss: 0.050 | rec_r_loss: 0.033| rec_l_loss: 0.031| total_loss: 0.183 | future_valid_r: 31.0 | future_valid_l: 31.0 | obj_loss: 0.020 
Epoch:26 (87/147) Data: 0.000808s | Batch: 0.127s | future_traj_r_loss: 0.042 | future_traj_l_loss: 0.027 | rec_r_loss: 0.032| rec_l_loss: 0.031| total_loss: 0.147 | future_valid_r: 29.0 | future_valid_l: 31.0 | obj_loss: 0.022 
Epoch:26 (88/147) Data: 0.000792s | Batch: 0.127s | future_traj_r_loss: 0.039 | future_traj_l_loss: 0.042 | rec_r_loss: 0.032| rec_l_loss: 0.031| total_loss: 0.174 | future_valid_r: 29.0 | future_valid_l: 31.0 | obj_loss: 0.019 
Epoch:26 (89/147) Data: 0.000783s | Batch: 0.127s | future_traj_r_loss: 0.060 | future_traj_l_loss: 0.043 | rec_r_loss: 0.031| rec_l_loss: 0.031| total_loss: 0.190 | future_valid_r: 30.0 | future_valid_l: 32.0 | obj_loss: 0.017 
Epoch:26 (90/147) Data: 0.000784s | Batch: 0.127s | future_traj_r_loss: 0.034 | future_traj_l_loss: 0.036 | rec_r_loss: 0.032| rec_l_loss: 0.032| total_loss: 0.150 | future_valid_r: 30.0 | future_valid_l: 30.0 | obj_loss: 0.013 
Epoch:26 (91/147) Data: 0.000799s | Batch: 0.127s | future_traj_r_loss: 0.062 | future_traj_l_loss: 0.029 | rec_r_loss: 0.032| rec_l_loss: 0.032| total_loss: 0.199 | future_valid_r: 31.0 | future_valid_l: 31.0 | obj_loss: 0.025 
Epoch:26 (92/147) Data: 0.000791s | Batch: 0.126s | future_traj_r_loss: 0.036 | future_traj_l_loss: 0.032 | rec_r_loss: 0.033| rec_l_loss: 0.032| total_loss: 0.157 | future_valid_r: 29.0 | future_valid_l: 31.0 | obj_loss: 0.022 
Epoch:26 (93/147) Data: 0.000785s | Batch: 0.126s | future_traj_r_loss: 0.038 | future_traj_l_loss: 0.029 | rec_r_loss: 0.031| rec_l_loss: 0.032| total_loss: 0.148 | future_valid_r: 32.0 | future_valid_l: 30.0 | obj_loss: 0.017 
Epoch:26 (94/147) Data: 0.000809s | Batch: 0.126s | future_traj_r_loss: 0.043 | future_traj_l_loss: 0.028 | rec_r_loss: 0.031| rec_l_loss: 0.031| total_loss: 0.158 | future_valid_r: 32.0 | future_valid_l: 32.0 | obj_loss: 0.017 
Epoch:26 (95/147) Data: 0.000867s | Batch: 0.126s | future_traj_r_loss: 0.061 | future_traj_l_loss: 0.029 | rec_r_loss: 0.034| rec_l_loss: 0.033| total_loss: 0.167 | future_valid_r: 31.0 | future_valid_l: 30.0 | obj_loss: 0.028 
Epoch:26 (96/147) Data: 0.000833s | Batch: 0.126s | future_traj_r_loss: 0.055 | future_traj_l_loss: 0.042 | rec_r_loss: 0.032| rec_l_loss: 0.032| total_loss: 0.158 | future_valid_r: 31.0 | future_valid_l: 31.0 | obj_loss: 0.016 
Epoch:26 (97/147) Data: 0.000801s | Batch: 0.126s | future_traj_r_loss: 0.052 | future_traj_l_loss: 0.024 | rec_r_loss: 0.031| rec_l_loss: 0.032| total_loss: 0.155 | future_valid_r: 29.0 | future_valid_l: 29.0 | obj_loss: 0.020 
Epoch:26 (98/147) Data: 0.000832s | Batch: 0.126s | future_traj_r_loss: 0.032 | future_traj_l_loss: 0.044 | rec_r_loss: 0.032| rec_l_loss: 0.032| total_loss: 0.155 | future_valid_r: 29.0 | future_valid_l: 31.0 | obj_loss: 0.023 
Epoch:26 (99/147) Data: 0.000790s | Batch: 0.126s | future_traj_r_loss: 0.056 | future_traj_l_loss: 0.026 | rec_r_loss: 0.032| rec_l_loss: 0.031| total_loss: 0.167 | future_valid_r: 31.0 | future_valid_l: 32.0 | obj_loss: 0.016 
Epoch:26 (100/147) Data: 0.000767s | Batch: 0.126s | future_traj_r_loss: 0.037 | future_traj_l_loss: 0.038 | rec_r_loss: 0.032| rec_l_loss: 0.032| total_loss: 0.158 | future_valid_r: 29.0 | future_valid_l: 30.0 | obj_loss: 0.021 
Epoch:26 (101/147) Data: 0.000820s | Batch: 0.126s | future_traj_r_loss: 0.054 | future_traj_l_loss: 0.029 | rec_r_loss: 0.031| rec_l_loss: 0.030| total_loss: 0.170 | future_valid_r: 30.0 | future_valid_l: 27.0 | obj_loss: 0.012 
Epoch:26 (102/147) Data: 0.000812s | Batch: 0.126s | future_traj_r_loss: 0.040 | future_traj_l_loss: 0.035 | rec_r_loss: 0.032| rec_l_loss: 0.032| total_loss: 0.150 | future_valid_r: 31.0 | future_valid_l: 30.0 | obj_loss: 0.020 
Epoch:26 (103/147) Data: 0.000806s | Batch: 0.126s | future_traj_r_loss: 0.030 | future_traj_l_loss: 0.037 | rec_r_loss: 0.032| rec_l_loss: 0.031| total_loss: 0.137 | future_valid_r: 32.0 | future_valid_l: 31.0 | obj_loss: 0.019 
Epoch:26 (104/147) Data: 0.000851s | Batch: 0.126s | future_traj_r_loss: 0.036 | future_traj_l_loss: 0.031 | rec_r_loss: 0.032| rec_l_loss: 0.031| total_loss: 0.158 | future_valid_r: 30.0 | future_valid_l: 30.0 | obj_loss: 0.028 
Epoch:26 (105/147) Data: 0.000777s | Batch: 0.126s | future_traj_r_loss: 0.046 | future_traj_l_loss: 0.048 | rec_r_loss: 0.033| rec_l_loss: 0.033| total_loss: 0.189 | future_valid_r: 31.0 | future_valid_l: 29.0 | obj_loss: 0.019 
Epoch:26 (106/147) Data: 0.000796s | Batch: 0.126s | future_traj_r_loss: 0.035 | future_traj_l_loss: 0.049 | rec_r_loss: 0.032| rec_l_loss: 0.032| total_loss: 0.175 | future_valid_r: 30.0 | future_valid_l: 31.0 | obj_loss: 0.018 
Epoch:26 (107/147) Data: 0.000816s | Batch: 0.126s | future_traj_r_loss: 0.046 | future_traj_l_loss: 0.040 | rec_r_loss: 0.031| rec_l_loss: 0.032| total_loss: 0.189 | future_valid_r: 31.0 | future_valid_l: 31.0 | obj_loss: 0.021 
Epoch:26 (108/147) Data: 0.000782s | Batch: 0.126s | future_traj_r_loss: 0.050 | future_traj_l_loss: 0.041 | rec_r_loss: 0.031| rec_l_loss: 0.031| total_loss: 0.169 | future_valid_r: 30.0 | future_valid_l: 32.0 | obj_loss: 0.019 
Epoch:26 (109/147) Data: 0.000836s | Batch: 0.126s | future_traj_r_loss: 0.032 | future_traj_l_loss: 0.040 | rec_r_loss: 0.031| rec_l_loss: 0.031| total_loss: 0.148 | future_valid_r: 29.0 | future_valid_l: 32.0 | obj_loss: 0.015 
Epoch:26 (110/147) Data: 0.000801s | Batch: 0.125s | future_traj_r_loss: 0.030 | future_traj_l_loss: 0.030 | rec_r_loss: 0.032| rec_l_loss: 0.032| total_loss: 0.123 | future_valid_r: 30.0 | future_valid_l: 32.0 | obj_loss: 0.013 
Epoch:26 (111/147) Data: 0.000783s | Batch: 0.125s | future_traj_r_loss: 0.039 | future_traj_l_loss: 0.039 | rec_r_loss: 0.031| rec_l_loss: 0.031| total_loss: 0.162 | future_valid_r: 31.0 | future_valid_l: 32.0 | obj_loss: 0.026 
Epoch:26 (112/147) Data: 0.000809s | Batch: 0.125s | future_traj_r_loss: 0.077 | future_traj_l_loss: 0.045 | rec_r_loss: 0.032| rec_l_loss: 0.032| total_loss: 0.202 | future_valid_r: 32.0 | future_valid_l: 31.0 | obj_loss: 0.016 
Epoch:26 (113/147) Data: 0.000789s | Batch: 0.125s | future_traj_r_loss: 0.049 | future_traj_l_loss: 0.066 | rec_r_loss: 0.032| rec_l_loss: 0.032| total_loss: 0.193 | future_valid_r: 31.0 | future_valid_l: 31.0 | obj_loss: 0.021 
Epoch:26 (114/147) Data: 0.000774s | Batch: 0.125s | future_traj_r_loss: 0.055 | future_traj_l_loss: 0.039 | rec_r_loss: 0.031| rec_l_loss: 0.031| total_loss: 0.188 | future_valid_r: 30.0 | future_valid_l: 31.0 | obj_loss: 0.029 
Epoch:26 (115/147) Data: 0.000841s | Batch: 0.125s | future_traj_r_loss: 0.049 | future_traj_l_loss: 0.068 | rec_r_loss: 0.032| rec_l_loss: 0.033| total_loss: 0.212 | future_valid_r: 30.0 | future_valid_l: 31.0 | obj_loss: 0.017 
Epoch:26 (116/147) Data: 0.000711s | Batch: 0.125s | future_traj_r_loss: 0.039 | future_traj_l_loss: 0.069 | rec_r_loss: 0.031| rec_l_loss: 0.032| total_loss: 0.191 | future_valid_r: 30.0 | future_valid_l: 31.0 | obj_loss: 0.019 
Epoch:26 (117/147) Data: 0.000676s | Batch: 0.125s | future_traj_r_loss: 0.052 | future_traj_l_loss: 0.049 | rec_r_loss: 0.033| rec_l_loss: 0.032| total_loss: 0.162 | future_valid_r: 30.0 | future_valid_l: 29.0 | obj_loss: 0.029 
Epoch:26 (118/147) Data: 0.000671s | Batch: 0.125s | future_traj_r_loss: 0.023 | future_traj_l_loss: 0.033 | rec_r_loss: 0.032| rec_l_loss: 0.032| total_loss: 0.140 | future_valid_r: 31.0 | future_valid_l: 31.0 | obj_loss: 0.016 
Epoch:26 (119/147) Data: 0.000662s | Batch: 0.125s | future_traj_r_loss: 0.051 | future_traj_l_loss: 0.034 | rec_r_loss: 0.032| rec_l_loss: 0.031| total_loss: 0.168 | future_valid_r: 31.0 | future_valid_l: 28.0 | obj_loss: 0.028 
Epoch:26 (120/147) Data: 0.000686s | Batch: 0.125s | future_traj_r_loss: 0.041 | future_traj_l_loss: 0.054 | rec_r_loss: 0.032| rec_l_loss: 0.031| total_loss: 0.169 | future_valid_r: 27.0 | future_valid_l: 32.0 | obj_loss: 0.022 
Epoch:26 (121/147) Data: 0.000657s | Batch: 0.125s | future_traj_r_loss: 0.041 | future_traj_l_loss: 0.045 | rec_r_loss: 0.031| rec_l_loss: 0.031| total_loss: 0.167 | future_valid_r: 30.0 | future_valid_l: 30.0 | obj_loss: 0.027 
Epoch:26 (122/147) Data: 0.000668s | Batch: 0.125s | future_traj_r_loss: 0.039 | future_traj_l_loss: 0.042 | rec_r_loss: 0.032| rec_l_loss: 0.031| total_loss: 0.176 | future_valid_r: 32.0 | future_valid_l: 31.0 | obj_loss: 0.020 
Epoch:26 (123/147) Data: 0.000683s | Batch: 0.125s | future_traj_r_loss: 0.052 | future_traj_l_loss: 0.061 | rec_r_loss: 0.032| rec_l_loss: 0.031| total_loss: 0.192 | future_valid_r: 30.0 | future_valid_l: 32.0 | obj_loss: 0.017 
Epoch:26 (124/147) Data: 0.000692s | Batch: 0.125s | future_traj_r_loss: 0.042 | future_traj_l_loss: 0.026 | rec_r_loss: 0.032| rec_l_loss: 0.031| total_loss: 0.147 | future_valid_r: 32.0 | future_valid_l: 31.0 | obj_loss: 0.019 
Epoch:26 (125/147) Data: 0.000690s | Batch: 0.125s | future_traj_r_loss: 0.031 | future_traj_l_loss: 0.031 | rec_r_loss: 0.031| rec_l_loss: 0.031| total_loss: 0.143 | future_valid_r: 30.0 | future_valid_l: 28.0 | obj_loss: 0.030 
